Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,meal type,car parking,room type,lead time,market cluster,repeated,prev canc,not prev canc,price,special requests,date of reservation,status,number of people,number of nights,month,year
INN03435,2,0,0,3,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,132.3,2,10/18/2018,Not_Canceled,2,3,10,2018
INN03436,3,0,0,3,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,102.0,1,3/10/2018,Not_Canceled,3,3,3,2018
INN03437,2,0,0,2,Meal Plan 1,0,Room_Type 2,125,Online,0,0,0,72.25,0,7/20/2018,Canceled,2,2,7,2018
INN03438,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,80.75,1,4/25/2018,Not_Canceled,2,3,4,2018
INN03439,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,Online,0,0,0,106.68,0,5/3/2018,Canceled,2,4,5,2018
INN03440,2,0,1,3,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,77.35,1,3/14/2018,Not_Canceled,2,4,3,2018
INN03441,1,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,127.0,0,6/30/2018,Not_Canceled,1,1,6,2018
INN03442,2,0,1,0,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,91.0,1,2/21/2018,Canceled,2,1,2,2018
INN03443,3,0,2,3,Meal Plan 1,1,Room_Type 4,161,Online,0,0,0,145.85,2,8/14/2018,Canceled,3,5,8,2018
INN03444,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,58.0,1,1/8/2018,Not_Canceled,2,3,1,2018
INN03445,2,0,0,1,Meal Plan 1,0,Room_Type 4,31,Online,0,0,0,106.4,1,3/1/2018,Canceled,2,1,3,2018
INN03446,3,0,0,1,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,65.0,1,12/27/2018,Not_Canceled,3,1,12,2018
INN03447,1,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,75.33,0,6/10/2018,Not_Canceled,1,3,6,2018
INN03448,2,0,1,2,Meal Plan 1,0,Room_Type 1,112,Online,0,0,0,105.3,1,7/18/2018,Not_Canceled,2,3,7,2018
INN03449,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,85.0,1,10/16/2018,Not_Canceled,2,3,10,2018
INN03450,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,90.67,0,6/10/2018,Not_Canceled,2,3,6,2018
INN03452,2,0,0,2,Not Selected,0,Room_Type 1,82,Online,0,0,0,79.2,1,12/9/2018,Not_Canceled,2,2,12,2018
INN03454,2,0,2,4,Meal Plan 1,0,Room_Type 1,263,Online,0,0,0,100.3,0,9/29/2018,Canceled,2,6,9,2018
INN03455,2,0,1,3,Not Selected,0,Room_Type 1,184,Online,0,0,0,80.75,1,7/7/2018,Not_Canceled,2,4,7,2018
INN03456,2,0,1,5,Not Selected,0,Room_Type 4,13,Offline,0,0,0,85.0,0,9/8/2017,Not_Canceled,2,6,9,2017
INN03457,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,Corporate,0,0,0,65.0,0,11/29/2017,Not_Canceled,1,1,11,2017
INN03458,2,0,1,1,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,131.4,0,6/4/2018,Canceled,2,2,6,2018
INN03459,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,123.8,1,9/23/2018,Not_Canceled,2,2,9,2018
INN03460,2,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,100.1,1,10/12/2018,Not_Canceled,2,2,10,2018
INN03461,2,0,0,3,Meal Plan 1,0,Room_Type 5,1,Offline,0,0,0,119.0,0,5/5/2018,Not_Canceled,2,3,5,2018
INN03462,2,0,2,3,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,117.9,1,7/1/2018,Not_Canceled,2,5,7,2018
INN03464,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Online,0,0,0,110.0,0,10/12/2018,Canceled,2,3,10,2018
INN03465,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,Offline,0,0,0,143.2,0,10/7/2017,Not_Canceled,1,1,10,2017
INN03466,2,0,0,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,94.99,0,8/10/2018,Not_Canceled,2,2,8,2018
INN03467,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,72.25,0,7/1/2018,Not_Canceled,2,4,7,2018
INN03468,2,0,4,6,Meal Plan 1,0,Room_Type 1,187,Online,0,0,0,99.45,1,8/6/2018,Canceled,2,10,8,2018
INN03469,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,Aviation,0,0,0,95.0,0,4/20/2018,Not_Canceled,1,2,4,2018
INN03470,3,0,1,2,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,155.73,1,8/29/2018,Canceled,3,3,8,2018
INN03471,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,95.0,0,8/31/2018,Not_Canceled,2,4,8,2018
INN03473,2,0,1,4,Not Selected,0,Room_Type 1,3,Online,0,0,0,90.6,0,3/7/2018,Canceled,2,5,3,2018
INN03474,1,0,2,2,Meal Plan 1,0,Room_Type 1,9,Offline,0,0,0,54.74,0,3/11/2018,Not_Canceled,1,4,3,2018
INN03475,2,0,1,3,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,145.8,1,12/29/2018,Not_Canceled,2,4,12,2018
INN03476,2,0,1,4,Meal Plan 1,1,Room_Type 1,83,Online,0,0,0,76.5,1,8/5/2017,Not_Canceled,2,5,8,2017
INN03477,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,95.0,1,4/23/2018,Not_Canceled,2,3,4,2018
INN03478,0,2,0,1,Meal Plan 1,0,Room_Type 2,11,Online,0,0,0,127.6,1,8/19/2018,Not_Canceled,2,1,8,2018
INN03479,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,88.0,1,1/22/2018,Not_Canceled,2,2,1,2018
INN03480,2,0,0,1,Meal Plan 1,1,Room_Type 1,67,Online,0,0,0,109.1,0,4/1/2018,Not_Canceled,2,1,4,2018
INN03481,2,0,2,2,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,111.6,0,8/28/2018,Not_Canceled,2,4,8,2018
INN03482,2,0,2,5,Meal Plan 1,0,Room_Type 1,73,Online,0,0,0,89.25,3,10/11/2017,Not_Canceled,2,7,10,2017
INN03483,2,0,1,4,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,82.88,0,12/19/2018,Not_Canceled,2,5,12,2018
INN03484,2,2,0,1,Meal Plan 1,0,Room_Type 6,207,Online,0,0,0,168.3,1,8/4/2018,Canceled,4,1,8,2018
INN03485,1,0,1,3,Meal Plan 1,0,Room_Type 1,9,Online,1,1,0,120.0,1,10/19/2017,Not_Canceled,1,4,10,2017
INN03486,2,1,2,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,107.67,2,11/19/2018,Not_Canceled,3,3,11,2018
INN03487,2,1,2,4,Meal Plan 1,0,Room_Type 1,221,Online,0,0,0,74.44,0,12/23/2018,Canceled,3,6,12,2018
INN03488,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,93.0,1,2/5/2018,Not_Canceled,2,2,2,2018
INN03489,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,93.0,0,2/22/2018,Not_Canceled,1,3,2,2018
INN03490,2,0,2,1,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,136.0,1,5/29/2018,Not_Canceled,2,3,5,2018
INN03491,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,Online,0,0,0,110.0,0,9/19/2018,Canceled,2,3,9,2018
INN03492,2,0,0,5,Not Selected,0,Room_Type 1,6,Online,0,0,0,88.92,0,3/22/2018,Not_Canceled,2,5,3,2018
INN03493,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,96.0,1,3/23/2018,Not_Canceled,1,1,3,2018
INN03495,2,0,0,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,124.0,1,3/17/2018,Not_Canceled,2,2,3,2018
INN03496,1,0,2,7,Meal Plan 1,0,Room_Type 1,109,Online,0,0,0,68.0,1,7/15/2017,Canceled,1,9,7,2017
INN03497,2,0,2,0,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,100.8,0,4/17/2018,Canceled,2,2,4,2018
INN03499,2,0,0,2,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,89.3,1,2/5/2018,Not_Canceled,2,2,2,2018
INN03501,2,1,0,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,160.5,2,6/17/2018,Not_Canceled,3,2,6,2018
INN03502,2,0,0,3,Meal Plan 2,0,Room_Type 1,84,Offline,0,0,0,100.33,0,12/31/2017,Not_Canceled,2,3,12,2017
INN03503,2,0,0,3,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,105.3,0,8/2/2018,Canceled,2,3,8,2018
INN03504,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,Online,0,0,0,100.5,0,12/28/2017,Not_Canceled,2,2,12,2017
INN03505,1,0,0,1,Meal Plan 1,0,Room_Type 1,119,Offline,0,0,0,110.0,0,6/7/2018,Not_Canceled,1,1,6,2018
INN03506,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,98.0,1,8/20/2017,Not_Canceled,2,6,8,2017
INN03507,2,0,2,2,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,80.75,1,6/17/2018,Not_Canceled,2,4,6,2018
INN03508,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,138.0,1,12/29/2018,Not_Canceled,2,3,12,2018
INN03509,2,0,0,2,Meal Plan 1,0,Room_Type 1,186,Online,0,0,0,96.3,1,7/28/2018,Canceled,2,2,7,2018
INN03510,2,0,0,1,Not Selected,0,Room_Type 1,6,Online,0,0,0,139.0,0,6/30/2018,Canceled,2,1,6,2018
INN03511,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,98.55,3,9/5/2018,Not_Canceled,2,2,9,2018
INN03512,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,80.0,0,5/4/2018,Not_Canceled,2,3,5,2018
INN03513,2,0,0,1,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,165.0,1,5/21/2018,Not_Canceled,2,1,5,2018
INN03514,2,0,2,2,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,68.0,1,12/4/2018,Not_Canceled,2,4,12,2018
INN03515,2,0,0,3,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,110.33,0,3/30/2018,Canceled,2,3,3,2018
INN03516,2,0,1,2,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,53.58,0,12/18/2017,Not_Canceled,2,3,12,2017
INN03517,3,0,0,3,Meal Plan 1,0,Room_Type 4,70,Online,0,0,0,137.7,0,7/26/2018,Canceled,3,3,7,2018
INN03518,2,1,0,3,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,99.3,0,8/26/2017,Not_Canceled,3,3,8,2017
INN03519,1,0,0,1,Meal Plan 1,0,Room_Type 1,62,Online,0,0,0,101.18,1,9/28/2018,Not_Canceled,1,1,9,2018
INN03520,2,0,3,9,Meal Plan 1,0,Room_Type 1,175,Offline,0,0,0,72.25,0,8/3/2018,Not_Canceled,2,12,8,2018
INN03521,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,Online,0,0,0,90.95,1,8/15/2018,Not_Canceled,2,4,8,2018
INN03522,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,141.0,0,5/24/2018,Not_Canceled,2,1,5,2018
INN03523,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,1,0,1,65.0,1,10/6/2018,Not_Canceled,1,1,10,2018
INN03524,2,0,0,2,Meal Plan 1,0,Room_Type 1,117,Online,0,0,0,105.3,1,7/19/2018,Not_Canceled,2,2,7,2018
INN03525,1,0,0,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,90.9,0,4/15/2018,Not_Canceled,1,2,4,2018
INN03526,2,0,2,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,126.0,1,5/8/2018,Not_Canceled,2,3,5,2018
INN03527,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,2/19/2018,Not_Canceled,1,1,2,2018
INN03528,2,0,0,1,Not Selected,0,Room_Type 1,7,Online,0,0,0,81.0,1,3/2/2018,Not_Canceled,2,1,3,2018
INN03529,2,0,2,3,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,102.8,1,4/15/2018,Not_Canceled,2,5,4,2018
INN03530,2,0,2,3,Meal Plan 1,0,Room_Type 1,283,Online,0,0,0,82.79,0,12/30/2018,Canceled,2,5,12,2018
INN03531,2,0,0,1,Not Selected,1,Room_Type 1,2,Online,1,11,10,86.0,1,1/16/2018,Not_Canceled,2,1,1,2018
INN03532,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,Offline,0,0,0,85.0,0,10/25/2018,Not_Canceled,2,3,10,2018
INN03535,2,0,0,1,Meal Plan 1,0,Room_Type 1,21,Offline,0,0,0,85.0,1,10/7/2017,Not_Canceled,2,1,10,2017
INN03536,2,0,2,3,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,77.25,1,11/11/2018,Not_Canceled,2,5,11,2018
INN03537,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,160.0,0,9/27/2018,Not_Canceled,2,1,9,2018
INN03538,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,55.0,0,11/26/2017,Not_Canceled,2,3,11,2017
INN03539,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Online,0,0,0,90.0,0,9/9/2018,Canceled,2,3,9,2018
INN03540,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Corporate,0,0,0,65.0,0,8/26/2017,Not_Canceled,1,2,8,2017
INN03541,2,0,0,1,Meal Plan 1,0,Room_Type 2,222,Online,0,0,0,86.63,0,8/11/2018,Canceled,2,1,8,2018
INN03542,2,0,0,4,Not Selected,0,Room_Type 1,177,Online,0,0,0,82.88,0,8/24/2018,Canceled,2,4,8,2018
INN03543,3,0,0,1,Meal Plan 1,0,Room_Type 4,42,Online,0,0,0,131.4,1,3/22/2018,Not_Canceled,3,1,3,2018
INN03544,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,76.0,0,2/27/2018,Not_Canceled,1,4,2,2018
INN03545,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,10/16/2017,Canceled,2,2,10,2017
INN03546,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,70.0,0,10/10/2017,Canceled,2,2,10,2017
INN03547,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,Online,0,0,0,95.0,0,9/26/2018,Canceled,2,4,9,2018
INN03548,2,0,0,3,Meal Plan 1,1,Room_Type 4,29,Online,0,0,0,104.77,0,2/3/2018,Not_Canceled,2,3,2,2018
INN03549,2,0,2,3,Meal Plan 1,0,Room_Type 4,92,Offline,0,0,0,60.0,1,12/26/2017,Not_Canceled,2,5,12,2017
INN03550,2,0,2,2,Meal Plan 1,0,Room_Type 1,135,Online,0,0,0,99.45,0,7/23/2018,Canceled,2,4,7,2018
INN03551,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,Aviation,0,0,0,95.0,0,4/4/2018,Canceled,1,4,4,2018
INN03552,2,0,0,1,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,108.9,0,5/25/2018,Not_Canceled,2,1,5,2018
INN03553,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,93.0,0,2/26/2018,Not_Canceled,2,1,2,2018
INN03554,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,109.0,0,8/14/2017,Not_Canceled,2,2,8,2017
INN03555,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,111.35,0,5/31/2018,Canceled,2,3,5,2018
INN03556,2,0,2,2,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,99.45,0,8/5/2018,Canceled,2,4,8,2018
INN03557,2,0,2,3,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,71.6,0,1/8/2018,Not_Canceled,2,5,1,2018
INN03558,1,0,0,3,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,62.8,0,2/2/2018,Not_Canceled,1,3,2,2018
INN03559,2,0,1,2,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,81.9,0,3/7/2018,Canceled,2,3,3,2018
INN03560,3,0,0,2,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,149.4,2,9/7/2018,Not_Canceled,3,2,9,2018
INN03561,2,0,2,2,Meal Plan 1,0,Room_Type 1,78,Online,0,0,0,119.85,2,5/14/2018,Not_Canceled,2,4,5,2018
INN03562,2,0,2,3,Not Selected,0,Room_Type 1,277,Online,0,0,0,84.15,0,10/20/2018,Canceled,2,5,10,2018
INN03563,2,0,0,1,Not Selected,0,Room_Type 1,8,Online,0,0,0,119.0,0,5/25/2018,Not_Canceled,2,1,5,2018
INN03564,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Online,0,0,0,110.0,0,10/12/2018,Canceled,2,3,10,2018
INN03565,2,0,2,5,Meal Plan 1,0,Room_Type 4,53,Online,0,0,0,97.87,4,11/11/2018,Not_Canceled,2,7,11,2018
INN03566,2,0,0,2,Not Selected,0,Room_Type 1,22,Online,0,0,0,139.0,1,7/6/2018,Not_Canceled,2,2,7,2018
INN03567,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,Offline,0,0,0,95.0,0,10/30/2017,Not_Canceled,1,1,10,2017
INN03568,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,6/6/2018,Not_Canceled,1,2,6,2018
INN03569,2,0,0,3,Not Selected,0,Room_Type 1,240,Online,0,0,0,85.5,1,8/18/2018,Canceled,2,3,8,2018
INN03570,2,0,2,3,Meal Plan 2,0,Room_Type 1,203,Online,0,0,0,135.15,3,10/6/2018,Not_Canceled,2,5,10,2018
INN03572,2,0,1,0,Not Selected,0,Room_Type 1,96,Online,0,0,0,116.1,1,5/23/2018,Not_Canceled,2,1,5,2018
INN03573,1,0,0,3,Meal Plan 1,0,Room_Type 1,205,Online,0,0,0,95.5,1,10/20/2018,Canceled,1,3,10,2018
INN03575,2,0,2,8,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,103.5,1,9/10/2017,Canceled,2,10,9,2017
INN03576,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Online,0,0,0,90.0,0,10/16/2018,Canceled,2,1,10,2018
INN03577,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,Corporate,0,0,0,94.0,0,11/8/2018,Not_Canceled,1,1,11,2018
INN03579,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,73.0,0,11/20/2017,Not_Canceled,1,2,11,2017
INN03580,2,0,0,3,Not Selected,0,Room_Type 1,76,Online,0,0,0,94.5,1,4/14/2018,Not_Canceled,2,3,4,2018
INN03581,2,0,1,0,Not Selected,0,Room_Type 1,102,Online,0,0,0,108.0,1,10/9/2018,Not_Canceled,2,1,10,2018
INN03582,2,0,1,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,61.88,0,11/21/2018,Not_Canceled,2,3,11,2018
INN03583,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,48.0,0,10/16/2017,Not_Canceled,2,2,10,2017
INN03584,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,Corporate,0,0,0,105.0,0,7/21/2018,Not_Canceled,2,2,7,2018
INN03585,2,0,1,5,Meal Plan 1,0,Room_Type 4,113,Online,0,0,0,92.94,1,7/5/2018,Not_Canceled,2,6,7,2018
INN03586,2,1,1,1,Meal Plan 1,0,Room_Type 5,8,Offline,0,0,0,173.8,0,5/21/2018,Not_Canceled,3,2,5,2018
INN03587,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,70.0,0,10/10/2017,Canceled,2,2,10,2017
INN03588,2,0,2,1,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,100.02,0,6/26/2018,Canceled,2,3,6,2018
INN03589,2,0,2,8,Meal Plan 1,0,Room_Type 1,269,Online,0,0,0,67.77,1,10/18/2018,Not_Canceled,2,10,10,2018
INN03590,2,0,2,1,Meal Plan 1,0,Room_Type 5,142,Offline,0,0,0,101.15,0,9/4/2018,Not_Canceled,2,3,9,2018
INN03591,1,0,1,1,Meal Plan 2,0,Room_Type 4,71,Offline,0,0,0,126.5,0,10/22/2018,Not_Canceled,1,2,10,2018
INN03592,2,0,2,2,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,84.45,2,2/6/2018,Not_Canceled,2,4,2,2018
INN03593,2,0,0,1,Not Selected,0,Room_Type 1,207,Online,0,0,0,98.1,0,10/4/2018,Canceled,2,1,10,2018
INN03594,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,65.0,0,10/2/2017,Not_Canceled,2,3,10,2017
INN03595,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,142.67,0,6/8/2018,Canceled,2,3,6,2018
INN03597,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,58.0,0,12/20/2017,Not_Canceled,2,3,12,2017
INN03598,2,0,1,4,Meal Plan 2,0,Room_Type 1,108,Online,0,0,0,158.4,1,12/26/2018,Canceled,2,5,12,2018
INN03599,2,0,2,5,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,112.2,1,4/6/2018,Not_Canceled,2,7,4,2018
INN03600,2,0,0,3,Meal Plan 1,0,Room_Type 4,38,Online,0,0,0,125.55,0,10/4/2018,Canceled,2,3,10,2018
INN03603,3,0,2,3,Meal Plan 1,0,Room_Type 4,256,Online,0,0,0,133.11,2,10/14/2018,Canceled,3,5,10,2018
INN03604,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,9/21/2017,Not_Canceled,2,2,9,2017
INN03605,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,100.0,1,5/2/2018,Not_Canceled,2,2,5,2018
INN03606,2,0,1,2,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,75.0,0,12/2/2018,Not_Canceled,2,3,12,2018
INN03607,2,0,2,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,88.27,0,4/10/2018,Not_Canceled,2,3,4,2018
INN03608,3,0,0,3,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,125.0,2,8/20/2017,Not_Canceled,3,3,8,2017
INN03609,2,0,1,3,Not Selected,0,Room_Type 1,6,Online,0,0,0,66.3,0,12/15/2018,Not_Canceled,2,4,12,2018
INN03611,2,0,0,4,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,93.5,1,2/17/2018,Not_Canceled,2,4,2,2018
INN03612,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,138.0,0,8/13/2017,Not_Canceled,2,1,8,2017
INN03614,3,0,2,3,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,135.22,1,3/27/2018,Canceled,3,5,3,2018
INN03615,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,13,65.0,1,3/21/2018,Not_Canceled,1,1,3,2018
INN03616,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,8/14/2017,Not_Canceled,2,2,8,2017
INN03617,2,0,1,2,Meal Plan 1,0,Room_Type 1,124,Online,0,0,0,126.9,2,6/10/2018,Not_Canceled,2,3,6,2018
INN03618,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,120.0,2,10/25/2018,Not_Canceled,2,1,10,2018
INN03619,2,0,1,4,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,120.8,2,7/13/2018,Not_Canceled,2,5,7,2018
INN03620,2,0,1,0,Meal Plan 1,0,Room_Type 1,106,Offline,0,0,0,95.0,1,5/29/2018,Not_Canceled,2,1,5,2018
INN03622,2,0,1,1,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,151.0,1,8/15/2018,Not_Canceled,2,2,8,2018
INN03623,2,1,0,3,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,76.5,1,7/29/2017,Not_Canceled,3,3,7,2017
INN03624,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,65.0,0,10/15/2017,Canceled,2,3,10,2017
INN03625,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,6/15/2018,Canceled,1,2,6,2018
INN03626,1,0,1,0,Meal Plan 1,1,Room_Type 1,62,Corporate,0,0,0,67.0,0,10/23/2018,Not_Canceled,1,1,10,2018
INN03627,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60.0,0,2/28/2018,Canceled,1,3,2,2018
INN03628,2,0,1,4,Meal Plan 1,0,Room_Type 4,138,Online,0,0,0,122.4,2,8/17/2018,Not_Canceled,2,5,8,2018
INN03629,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,Offline,0,0,0,78.0,0,4/8/2018,Not_Canceled,2,5,4,2018
INN03630,1,0,0,4,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,97.0,3,11/15/2018,Not_Canceled,1,4,11,2018
INN03631,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,80.0,0,4/4/2018,Canceled,2,3,4,2018
INN03632,2,0,1,2,Meal Plan 2,0,Room_Type 1,26,Online,0,0,0,180.0,2,10/17/2018,Not_Canceled,2,3,10,2018
INN03633,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,130.0,0,6/7/2018,Canceled,2,3,6,2018
INN03634,2,0,0,4,Not Selected,0,Room_Type 1,15,Offline,0,0,0,58.35,1,9/9/2017,Not_Canceled,2,4,9,2017
INN03636,2,0,0,2,Not Selected,0,Room_Type 1,4,Online,0,0,0,88.0,1,2/12/2018,Not_Canceled,2,2,2,2018
INN03637,2,0,1,3,Not Selected,0,Room_Type 1,120,Online,0,0,0,89.25,1,5/2/2018,Canceled,2,4,5,2018
INN03639,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,79.0,1,12/17/2017,Not_Canceled,1,2,12,2017
INN03640,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,9/24/2017,Not_Canceled,1,2,9,2017
INN03641,2,0,1,1,Meal Plan 1,0,Room_Type 1,61,Offline,0,0,0,72.24,1,10/26/2017,Not_Canceled,2,2,10,2017
INN03642,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Corporate,0,0,0,40.0,0,11/15/2018,Not_Canceled,1,1,11,2018
INN03643,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,143.45,2,7/8/2018,Not_Canceled,2,4,7,2018
INN03644,2,0,1,3,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,114.3,1,7/7/2018,Not_Canceled,2,4,7,2018
INN03645,2,0,1,1,Not Selected,0,Room_Type 1,32,Online,0,0,0,79.2,0,12/24/2018,Canceled,2,2,12,2018
INN03646,2,0,1,1,Meal Plan 1,0,Room_Type 4,196,Online,0,0,0,122.4,0,10/8/2018,Canceled,2,2,10,2018
